# File: A221.bio_tech_prod.csv
# Title: Biomass Agricultural Production by Tech
# Units: EJ
# Description: Agricultural production by technology for biomass crops globally as a model output from V5.3 reference case
# Source: GCAM output
# Column types: ccccccnc
# ----------
scenario,region,sector,subsector,output,technology,2020,Units
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_GangesR,biomass,biomassTree_GangesR_IRR_hi,2.69E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_GangesR,biomass,biomassTree_GangesR_IRR_lo,1.66E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_GangesR,biomass,biomassTree_GangesR_RFD_hi,8.33E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_GangesR,biomass,biomassTree_GangesR_RFD_lo,5.11E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_GodavariR,biomass,biomassTree_GodavariR_IRR_hi,2.44E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_GodavariR,biomass,biomassTree_GodavariR_IRR_lo,1.50E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_GodavariR,biomass,biomassTree_GodavariR_RFD_hi,1.89E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_GodavariR,biomass,biomassTree_GodavariR_RFD_lo,1.16E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_IndCstE,biomass,biomassTree_IndCstE_IRR_hi,1.21E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_IndCstE,biomass,biomassTree_IndCstE_IRR_lo,7.67E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_IndCstE,biomass,biomassTree_IndCstE_RFD_hi,4.77E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_IndCstE,biomass,biomassTree_IndCstE_RFD_lo,2.92E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_IndCstNE,biomass,biomassTree_IndCstNE_IRR_hi,1.57E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_IndCstNE,biomass,biomassTree_IndCstNE_IRR_lo,9.58E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_IndCstNE,biomass,biomassTree_IndCstNE_RFD_hi,7.16E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_IndCstNE,biomass,biomassTree_IndCstNE_RFD_lo,4.39E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_IndCstS,biomass,biomassTree_IndCstS_IRR_hi,8.30E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_IndCstS,biomass,biomassTree_IndCstS_IRR_lo,5.21E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_IndCstS,biomass,biomassTree_IndCstS_RFD_hi,6.39E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_IndCstS,biomass,biomassTree_IndCstS_RFD_lo,3.92E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_IndCstW,biomass,biomassTree_IndCstW_IRR_hi,2.77E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_IndCstW,biomass,biomassTree_IndCstW_IRR_lo,1.69E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_IndCstW,biomass,biomassTree_IndCstW_RFD_hi,4.29E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_IndCstW,biomass,biomassTree_IndCstW_RFD_lo,2.63E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_IndusR,biomass,biomassTree_IndusR_IRR_hi,5.95E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_IndusR,biomass,biomassTree_IndusR_IRR_lo,3.71E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_IndusR,biomass,biomassTree_IndusR_RFD_hi,6.40E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_IndusR,biomass,biomassTree_IndusR_RFD_lo,3.92E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_IrrawaddyR,biomass,biomassTree_IrrawaddyR_IRR_hi,1.16E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_IrrawaddyR,biomass,biomassTree_IrrawaddyR_IRR_lo,7.05E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_IrrawaddyR,biomass,biomassTree_IrrawaddyR_RFD_hi,3.18E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_IrrawaddyR,biomass,biomassTree_IrrawaddyR_RFD_lo,1.95E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_KrishnaR,biomass,biomassTree_KrishnaR_IRR_hi,2.79E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_KrishnaR,biomass,biomassTree_KrishnaR_IRR_lo,1.72E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_KrishnaR,biomass,biomassTree_KrishnaR_RFD_hi,1.53E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_KrishnaR,biomass,biomassTree_KrishnaR_RFD_lo,9.35E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_MahanadiR,biomass,biomassTree_MahanadiR_IRR_hi,7.55E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_MahanadiR,biomass,biomassTree_MahanadiR_IRR_lo,4.60E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_MahanadiR,biomass,biomassTree_MahanadiR_RFD_hi,6.01E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_MahanadiR,biomass,biomassTree_MahanadiR_RFD_lo,3.69E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_MahiR,biomass,biomassTree_MahiR_IRR_hi,5.82E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_MahiR,biomass,biomassTree_MahiR_IRR_lo,3.65E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_MahiR,biomass,biomassTree_MahiR_RFD_hi,4.48E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_MahiR,biomass,biomassTree_MahiR_RFD_lo,2.75E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_NarmadaR,biomass,biomassTree_NarmadaR_IRR_hi,4.02E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_NarmadaR,biomass,biomassTree_NarmadaR_IRR_lo,2.46E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_NarmadaR,biomass,biomassTree_NarmadaR_RFD_hi,2.27E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_NarmadaR,biomass,biomassTree_NarmadaR_RFD_lo,1.39E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_PennarR,biomass,biomassTree_PennarR_IRR_hi,3.36E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_PennarR,biomass,biomassTree_PennarR_IRR_lo,2.11E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_PennarR,biomass,biomassTree_PennarR_RFD_hi,2.62E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_PennarR,biomass,biomassTree_PennarR_RFD_lo,1.60E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_SabarmatiR,biomass,biomassTree_SabarmatiR_IRR_hi,2.02E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_SabarmatiR,biomass,biomassTree_SabarmatiR_IRR_lo,1.26E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_SabarmatiR,biomass,biomassTree_SabarmatiR_RFD_hi,5.49E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_SabarmatiR,biomass,biomassTree_SabarmatiR_RFD_lo,3.37E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_TaptiR,biomass,biomassTree_TaptiR_IRR_hi,4.53E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_TaptiR,biomass,biomassTree_TaptiR_IRR_lo,2.77E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_TaptiR,biomass,biomassTree_TaptiR_RFD_hi,4.32E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",India,biomass,biomassTree_TaptiR,biomass,biomassTree_TaptiR_RFD_lo,2.65E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_BorneoCstN,biomass,biomassGrass_BorneoCstN_IRR_hi,9.34E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_BorneoCstN,biomass,biomassGrass_BorneoCstN_IRR_lo,6.08E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_BorneoCstN,biomass,biomassGrass_BorneoCstN_RFD_hi,2.35E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_BorneoCstN,biomass,biomassGrass_BorneoCstN_RFD_lo,1.53E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_FlyR,biomass,biomassGrass_FlyR_RFD_hi,1.43E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_FlyR,biomass,biomassGrass_FlyR_RFD_lo,9.39E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_IdnE,biomass,biomassGrass_IdnE_IRR_hi,2.55E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_IdnE,biomass,biomassGrass_IdnE_IRR_lo,1.66E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_IdnE,biomass,biomassGrass_IdnE_RFD_hi,0.00369451,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_IdnE,biomass,biomassGrass_IdnE_RFD_lo,0.00241979,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_IrianJaya,biomass,biomassGrass_IrianJaya_IRR_hi,3.01E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_IrianJaya,biomass,biomassGrass_IrianJaya_IRR_lo,1.96E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_IrianJaya,biomass,biomassGrass_IrianJaya_RFD_hi,0.0332405,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_IrianJaya,biomass,biomassGrass_IrianJaya_RFD_lo,0.0217715,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_JavaTimor,biomass,biomassGrass_JavaTimor_IRR_hi,3.69E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_JavaTimor,biomass,biomassGrass_JavaTimor_IRR_lo,2.40E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_JavaTimor,biomass,biomassGrass_JavaTimor_RFD_hi,9.87E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_JavaTimor,biomass,biomassGrass_JavaTimor_RFD_lo,6.45E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_Kalimantan,biomass,biomassGrass_Kalimantan_IRR_hi,2.29E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_Kalimantan,biomass,biomassGrass_Kalimantan_IRR_lo,1.49E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_Kalimantan,biomass,biomassGrass_Kalimantan_RFD_hi,0.0423439,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_Kalimantan,biomass,biomassGrass_Kalimantan_RFD_lo,0.0276752,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_SepikR,biomass,biomassGrass_SepikR_RFD_hi,3.03E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_SepikR,biomass,biomassGrass_SepikR_RFD_lo,1.98E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_Sulawesi,biomass,biomassGrass_Sulawesi_IRR_hi,1.35E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_Sulawesi,biomass,biomassGrass_Sulawesi_IRR_lo,8.81E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_Sulawesi,biomass,biomassGrass_Sulawesi_RFD_hi,0.00225972,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_Sulawesi,biomass,biomassGrass_Sulawesi_RFD_lo,0.00147629,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_Sumatra,biomass,biomassGrass_Sumatra_IRR_hi,0.00123077,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_Sumatra,biomass,biomassGrass_Sumatra_IRR_lo,8.01E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_Sumatra,biomass,biomassGrass_Sumatra_RFD_hi,0.0470493,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassGrass_Sumatra,biomass,biomassGrass_Sumatra_RFD_lo,0.0307375,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassTree_BorneoCstN,biomass,biomassTree_BorneoCstN_IRR_hi,6.79E-08,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassTree_BorneoCstN,biomass,biomassTree_BorneoCstN_IRR_lo,4.45E-08,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassTree_BorneoCstN,biomass,biomassTree_BorneoCstN_RFD_hi,1.71E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassTree_BorneoCstN,biomass,biomassTree_BorneoCstN_RFD_lo,1.12E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassTree_FlyR,biomass,biomassTree_FlyR_RFD_hi,7.88E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassTree_FlyR,biomass,biomassTree_FlyR_RFD_lo,5.20E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassTree_IdnE,biomass,biomassTree_IdnE_IRR_hi,3.91E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassTree_IdnE,biomass,biomassTree_IdnE_IRR_lo,2.56E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassTree_IdnE,biomass,biomassTree_IdnE_RFD_hi,5.66E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassTree_IdnE,biomass,biomassTree_IdnE_RFD_lo,3.73E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassTree_IrianJaya,biomass,biomassTree_IrianJaya_IRR_hi,1.01E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassTree_IrianJaya,biomass,biomassTree_IrianJaya_IRR_lo,6.63E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassTree_IrianJaya,biomass,biomassTree_IrianJaya_RFD_hi,0.0111718,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassTree_IrianJaya,biomass,biomassTree_IrianJaya_RFD_lo,0.00735946,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassTree_JavaTimor,biomass,biomassTree_JavaTimor_IRR_hi,6.13E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Indonesia,biomass,biomassTree_JavaTimor,biomass,biomassTree_JavaTimor_IRR_lo,4.01E-05,EJ
